time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-4.66993942352,9.12457311045,26.4167264943,0.297525372139,0.074719631128,0.0,-2.78521203686,6.81560216005,4.86266848164,-0.00113497997607,-0.0321172620185,0.0,446.9224713982489,444.9472745862581,444.1790751545809,443.4165978457489
4.499999999999992,-4.83884421203,9.53870497887,26.7113934778,0.297042890649,0.0729288855618,0.0,-2.84474741893,6.98825328073,4.9588523582,-0.0277631545501,-0.0256518197133,0.0,484.5584083129997,485.0441123430029,485.55512526415623,483.5529571889561
4.559999999999991,-5.01098018367,9.96185464499,27.0077055445,0.295201096392,0.0712534618009,0.0,-2.89304646672,7.11631861726,4.91840989614,-0.0373239992689,-0.0329052321166,0.0,443.1241869493844,442.5271474200744,442.8951510597118,442.1075507060703
4.6199999999999894,-5.18587700542,10.3921061004,27.3000053432,0.292803408357,0.0697387927892,0.0,-2.93680831404,7.22504748762,4.8254647511,-0.0458391252567,-0.0131703905169,0.0,422.72743925113207,424.42487824219603,425.47332583442085,424.7425557333045
4.679999999999988,-5.36362094525,10.829732678,27.5899156281,0.289954348672,0.0685207991363,0.0,-2.98794301744,7.36187860516,4.83815108471,-0.0509951492851,-0.0410206263545,0.0,459.72395236816857,457.51125662947504,458.2521007801247,457.84066431823646
4.739999999999987,-5.54465000281,11.2764300549,27.8838986589,0.287212182341,0.0661327278787,0.0,-3.04610315548,7.52716603738,4.96061215464,-0.0368001081475,-0.0374680805811,0.0,491.09567622602316,491.35853216793817,492.9384748670322,493.98552696149466
4.799999999999986,-5.7287487979,11.7312837114,28.1796927704,0.284904113024,0.0633045754209,0.0,-3.09042179355,7.63422115574,4.89959233165,-0.0420303422904,-0.0864633171384,0.0,437.1046334679056,432.9989246407965,436.6242029089898,436.1867540370419
4.859999999999984,-5.91548580865,12.1925465624,28.4721443085,0.282082443699,0.0576768345319,0.0,-3.13381952839,7.74077204605,4.84922307353,-0.0595877543428,-0.115445317081,0.0,438.81719064066846,436.39592297110437,439.75082653941,438.2921894121829
4.919999999999983,-6.10468424571,12.6597747007,28.7605122428,0.278465999365,0.0513908911974,0.0,-3.17243134664,7.83307512521,4.76376657719,-0.0616826593764,-0.0891733618493,0.0,424.21248128467977,426.4525444440533,425.41929813654093,425.23707998076316
4.979999999999982,-6.29649071945,13.1344022849,29.0507282297,0.275257625884,0.0462138755684,0.0,-3.22057798765,7.98691669258,4.90943493212,-0.0407204937824,-0.0810566747725,0.0,497.1987585316742,497.7878960367392,496.04803696577176,497.5836455558968
5.0399999999999805,-6.49089063537,13.6169428199,29.3455005585,0.273024020697,0.041930831374,0.0,-3.25909356054,8.09725312713,4.91639217071,-0.0310242734806,-0.0569075914562,0.0,454.66511773980136,456.5922700277655,456.08416770769685,456.8575083725824
